sentID.BTEC	split	lang	sent
16361	corpus-6-train	EN	I can give you a poultice, but I suggest that you go to the doctor to get an X-ray.
16362	corpus-6-train	EN	Please feel free to stretch your legs.
16363	corpus-6-train	EN	You're right-I know, why don't we go there together?
16365	corpus-6-test-corpus-26-train	EN	We have some very good shrimp today.
16366	corpus-6-train	EN	It was all of a sudden. So I didn't see their faces.
16367	corpus-6-dev	EN	Thank you. Can you make the salad?
16368	corpus-6-train	EN	Can I have it delivered to the this address?
16370	corpus-6-train	EN	Oh, one more, please. I might have blinked.
16371	corpus-6-test-corpus-26-train	EN	How late is it open?
16374	corpus-6-train	EN	Bring me a plate, please.
16376	corpus-6-train	EN	I can speak a little English.
16377	corpus-6-train	EN	Well, I don't like this color. Do you have this in blue?
16378	corpus-6-train	EN	Please tell me your contact address in case of an emergency.
16379	corpus-6-train	EN	I'm sure to fill the gas tank when I return the car.
16380	corpus-6-train	EN	This house appears be comfortable to live in.
16387	corpus-6-train	EN	When does this plane leave?
16388	corpus-6-train	EN	This is damaged.
16389	corpus-6-train	EN	Yes, Okay.
16391	corpus-6-train	EN	Let's go again.
16392	corpus-6-dev	EN	Two tickets for tonight's, please.
16395	corpus-6-test-corpus-26-train	EN	Smoking or non?
16397	corpus-6-train	EN	Do you sell tax free goods?
16398	corpus-6-train	EN	She has hurt her head.
16399	corpus-6-train	EN	Is this baggage conveyor for flight seven one four?
16400	corpus-6-train	EN	I heard about twenty dollars.
16401	corpus-6-train	EN	My name is Noguchi. I just called you up from the hotel.
16403	corpus-6-test-corpus-26-train	EN	It's too expensive for me. Can't you make it cheaper?
16407	corpus-6-train	EN	Where is the Japanese embassy? Would you mind drawing me a map?
16408	corpus-6-train	EN	I'd like a room with a nice view.
16409	corpus-6-test-corpus-26-dev	EN	I'm open on Wednesday morning or Friday afternoon.
16410	corpus-6-train	EN	Is it near the subway station?
16413	corpus-6-test-corpus-26-train	EN	I didn't make a reservation.
16414	corpus-6-train	EN	Bus? I think you mean limousine to take you to the hotel. Which hotel are you going?
16415	corpus-6-train	EN	Could you please take a picture of me?
16417	corpus-6-train	EN	I'd like to withdraw four hundred dollars from my account.
16418	corpus-6-train	EN	I'll arrive in ten minutes.
16419	corpus-6-train	EN	What are the hours they are open?
16421	corpus-6-train	EN	This is Mr. Suzuki speaking, I'd like to ask about hotel reservation.
16423	corpus-6-train	EN	How long will you stay in Germany?
16425	corpus-6-train	EN	Can I take a private lesson?
16428	corpus-6-train	EN	That movie is too violent for children. It should be restricted.
16431	corpus-6-train	EN	Will you please make the thermostat warmer?
16432	corpus-6-train	EN	Please alter the afternoon plan.
16434	corpus-6-test-corpus-26-train	EN	Because summer in Japan is usually very hot, and we had no air-conditioning in the old days.
16435	corpus-6-train	EN	Thank you. Please come up and get the change afterwards?
16438	corpus-6-train	EN	Please let me off at Fifth Avenue.
16439	corpus-6-train	EN	How long does it take to get to the airport?
16440	corpus-6-dev	EN	I want a remedy for pimples.
16442	corpus-6-dev	EN	I'd like to make a reservation at seven o'clock.
16444	corpus-6-test-corpus-26-train	EN	Could you call me a cab at eight tomorrow morning?
16445	corpus-6-train	EN	Do you have erotic movies?
16447	corpus-6-train	EN	Is there a Japanese menu?
16451	corpus-6-train	EN	My car has broken down.
16453	corpus-6-test-corpus-26-train	EN	It's sinister.
16459	corpus-6-dev	EN	My friend fell off of a cliff.
16460	corpus-6-train	EN	I'm pleased to make your acquaintance, sir.
16461	corpus-6-dev	EN	How much was the phone charge to Japan?
16463	corpus-6-train	EN	I can't get in.
16465	corpus-6-test-corpus-26-train	EN	Why don't we wait for the bus under the awning?
16467	corpus-6-train	EN	When will it be available?
16468	corpus-6-train	EN	Excuse me. I think my seat is next to yours.
16470	corpus-6-train	EN	Here we are. That's the British Museum.
16472	corpus-6-train	EN	Hello. Here's a menu.
16475	corpus-6-dev	EN	I'd like to have my shoes polished.
16477	corpus-6-test-corpus-26-train	EN	Come, Kenji. Let me show you around the office.
16478	corpus-6-test-corpus-26-train	EN	Yes, it's open from nine to nine.
16479	corpus-6-train	EN	It was like a dream.
16480	corpus-6-train	EN	Three o'clock.
16481	corpus-6-train	EN	I am sorry that I cannot accept the invitation due to another appointment.
16483	corpus-6-train	EN	How late may we use the facilities?
16484	corpus-6-test-corpus-26-dev	EN	I can't sleep well at night.
16485	corpus-6-dev	EN	I left my handbag somewhere.
16486	corpus-6-train	EN	What menu do you recommend?
16487	corpus-6-test-corpus-26-train	EN	How has the recession affected business?
16488	corpus-6-train	EN	Are service charge and tax included?
16489	corpus-6-train	EN	I'll go to the gate in my wheelchair.
16492	corpus-6-train	EN	I feel much better now. Thank you so much for everything.
16493	corpus-6-train	EN	Where can I get it repaired?
16494	corpus-6-train	EN	No, not yet. But I'd love to go there some day.
16495	corpus-6-test-corpus-26-train	EN	I have another appointment.
16496	corpus-6-train	EN	May I have something to read?
16499	corpus-6-train	EN	I'd like to make an appointment for a blow-dry at three o'clock.
16501	corpus-6-train	EN	How long does it take to get there?
16502	corpus-6-train	EN	It's cold. Maybe I will ask for another blanket?
16503	corpus-6-train	EN	Is this line to San Diego?
16504	corpus-6-train	EN	How long does it take to get to Japan by surface mail?
16505	corpus-6-train	EN	Turn left when you pass that pedestrian bridge.
16507	corpus-6-train	EN	So, are these terms acceptable?
16508	corpus-6-train	EN	I can't stand any more of this.
16509	corpus-6-train	EN	A pint of mild, please.
16511	corpus-6-train	EN	I want to get a cigarette case.
16516	corpus-6-test-corpus-26-train	EN	Can I have a route map for the city?
16517	corpus-6-train	EN	A lot of colds are going around these days.
16519	corpus-6-train	EN	Please warm the dish again.
16520	corpus-6-train	EN	Should I wear a tie?
16522	corpus-6-train	EN	I'd like a shampoo for dry hair.
16524	corpus-6-train	EN	How can I get to Wani Hotel?
16527	corpus-6-train	EN	I'm afraid you came to the wrong table.
16528	corpus-6-train	EN	I want to study medicine.
16529	corpus-6-train	EN	You still owe me one dollar and seventy cents.
16531	corpus-6-train	EN	Are there any care instructions?
16535	corpus-6-train	EN	Okay. I'll take the Chablis. How about you, Jane?
16536	corpus-6-test-corpus-26-dev	EN	The very thing I was looking for.
16537	corpus-6-train	EN	No, the leather cases are more expensive. This one's leather. It's one hundred seventy five dollars.
16540	corpus-6-train	EN	We're interested in furniture.
16541	corpus-6-train	EN	Can you suggest a good restaurant?
16542	corpus-6-test-corpus-26-train	EN	I don't understand your explanation.
16544	corpus-6-dev	EN	Do you sell ink for fountain pens?
16545	corpus-6-train	EN	No, let's not. I have to go home before seven.
16546	corpus-6-test-corpus-26-train	EN	Have to make a connection. Going to Boston.
16547	corpus-6-test-corpus-26-train	EN	Where is the best place for sightseeing?
16548	corpus-6-train	EN	The game is over.
16549	corpus-6-train	EN	Do you have this in sterling silver?
16550	corpus-6-train	EN	I seem to have lost my MasterCard while I was shopping here.
16551	corpus-6-train	EN	No, thank you. I'm sleepy now.
16552	corpus-6-train	EN	I'm in trouble. Please help me.
16553	corpus-6-train	EN	Which floor is men's wear on?
16554	corpus-6-train	EN	I burned my right hand with the hot water in the pot.
16557	corpus-6-train	EN	How can I get the tickets?
16559	corpus-6-train	EN	My name is Kamei. I have a reservation here for two nights.
16560	corpus-6-train	EN	Hurry to the airport, please.
16561	corpus-6-train	EN	I'm not good at English.
16562	corpus-6-train	EN	You're so nice.
16563	corpus-6-dev	EN	We take the subway, but first we've got to get tokens.
16567	corpus-6-train	EN	My pocket was picked. I had about two hundred dollars in my wallet.
16569	corpus-6-train	EN	Yes. Under the seat.
16571	corpus-6-train	EN	Where's the nearest health food shop?
16572	corpus-6-train	EN	No, later, please.
16573	corpus-6-train	EN	I have a chill.
16576	corpus-6-test-corpus-26-train	EN	Is it durable?
16577	corpus-6-test-corpus-26-train	EN	I enjoyed myself very much.
16580	corpus-6-train	EN	What did the perpetrator look like?
16581	corpus-6-test-corpus-26-train	EN	Well then, I'd like to have a smaller face like Julia Roberts.
16584	corpus-6-dev	EN	Where is this seat located?
16585	corpus-6-train	EN	There're lots of historic spots.
16586	corpus-6-test-corpus-26-train	EN	Could you take this, please?
16587	corpus-6-train	EN	Where is the best place to visit with my boyfriend?
16588	corpus-6-train	EN	No, no. I'd like to see you.
16589	corpus-6-train	EN	Does it have a guarantee?
16590	corpus-6-train	EN	Okay. I can handle it for you.
16591	corpus-6-train	EN	Where is the nearest supermarket from here?
16593	corpus-6-train	EN	We arrive when?
16595	corpus-6-dev	EN	Then, go through the green channel.
16598	corpus-6-train	EN	What's today's a la carte?
16599	corpus-6-train	EN	Can you exchange French francs to pound sterling?
16601	corpus-6-test-corpus-26-train	EN	Departing passengers on ABC Airlines flight seven zero three bound for Tokyo please proceed to gate twenty for government formalities.
16606	corpus-6-train	EN	Where can I pick up my luggage for JAL twenty one?
16607	corpus-6-test-corpus-26-train	EN	Where is the bus stop for B?
16608	corpus-6-train	EN	Six drinks come to ten dollars and fifty cents sir.
16609	corpus-6-train	EN	Oh, I'm sorry. You've probably already got someplace in mind-where did you want to go?
16610	corpus-6-dev	EN	May I take your order, sir?
16611	corpus-6-train	EN	Can you insure this package?
16612	corpus-6-train	EN	What kind of hair style is popular in the States now?
16614	corpus-6-train	EN	What is the birthstone for June?
16615	corpus-6-train	EN	You've got measles.
16618	corpus-6-train	EN	Do you like music?
16620	corpus-6-train	EN	Toilet, flood.
16623	corpus-6-train	EN	Yes, I was admitted yesterday by Dr. Johnson.
16624	corpus-6-dev	EN	Do you know where it's gonna be held?
16626	corpus-6-train	EN	Could you explain how to lock the door?
16629	corpus-6-train	EN	I'd like to take a scuba lesson.
16632	corpus-6-dev	EN	Where was this originally made, and how long ago?
16634	corpus-6-train	EN	Where should I leave it after a week?
16636	corpus-6-train	EN	I understand. You just pay an extra charge.
16640	corpus-6-train	EN	Hello. I'd like to order some coffee and a club sandwich.
16642	corpus-6-train	EN	Darn-I got stopped at the security check again.
16643	corpus-6-test-corpus-26-train	EN	Into singles, please.
16644	corpus-6-train	EN	Go straight ahead, and you'll find it on your left.
16645	corpus-6-train	EN	My ankle hurts.
16646	corpus-6-train	EN	I feel a little dizzy.
16647	corpus-6-train	EN	Sounds like he's enjoying the trip.
16648	corpus-6-train	EN	What coach were you on?
16651	corpus-6-train	EN	Can you recommend a good comedy?
16652	corpus-6-train	EN	Well, how about this high-quality goatskin belt?
16653	corpus-6-test-corpus-26-dev	EN	Where can I buy table cloth?
16656	corpus-6-train	EN	It's on this piece of paper.
16658	corpus-6-train	EN	May I have a medical report and a receipt for my insurance?
16659	corpus-6-train	EN	I would like to reserve a hotel, please.
16662	corpus-6-train	EN	Please wait a moment. I'll go and ask him.
16663	corpus-6-dev	EN	Drop him off at the Big Hotel, please.
16668	corpus-6-train	EN	How much is the cheapest seat?
16670	corpus-6-train	EN	Seats as close as possible, please.
16672	corpus-6-train	EN	The door won't open.
16676	corpus-6-train	EN	Would you take a picture with us?
16678	corpus-6-train	EN	Do you have fried fish?
16679	corpus-6-test-corpus-26-train	EN	Can I hire a Japanese-speaking guide?
16680	corpus-6-train	EN	Which do you think is better as a gift for an eight-year-old boy?
16681	corpus-6-train	EN	You mean for within the city?
16682	corpus-6-train	EN	One Blue Plate Special. You done?
16683	corpus-6-train	EN	Do you have maps of the downtown area?
16684	corpus-6-train	EN	This is on me.
16685	corpus-6-train	EN	I've just come to say hello to her.
16687	corpus-6-dev	EN	Please fill it up when you return the car.
16688	corpus-6-train	EN	What do you recommend? I don't know what's good because I'm a nonsmoker.
16689	corpus-6-train	EN	How long would you like to use it?
16690	corpus-6-train	EN	Could you call someone who speaks Japanese?
16692	corpus-6-dev	EN	I'd like to have dinner within forty dollars per person.
16696	corpus-6-test-corpus-26-train	EN	Would you like me to take your picture?
16697	corpus-6-train	EN	It seems to be stolen.
16700	corpus-6-train	EN	Toast and a pot of coffee, please.
16702	corpus-6-train	EN	Your name and address, please.
16705	corpus-6-train	EN	Hello. Can I help you?
16708	corpus-6-train	EN	Around eight fifty, if you don't mind.
16709	corpus-6-test-corpus-26-train	EN	I didn't have this dish.
16710	corpus-6-train	EN	Are there any facilities for disabled persons?
16712	corpus-6-train	EN	Will the scar remain on my skin?
16714	corpus-6-dev	EN	We use chopsticks to eat meals.
16716	corpus-6-train	EN	Under cherry trees cherry-viewing parties are held.
16717	corpus-6-train	EN	I arrived on United Airlines flight five four three.
16718	corpus-6-test-corpus-26-train	EN	I cut my finger. Is there a disinfectant?
16719	corpus-6-train	EN	I am so honored to have met a wonderful man like you.
16720	corpus-6-train	EN	Mr. Einstein, may I ask a question about the exchange rate? I don't see how you can accuse Japan of unfair trading practices so categorically.
16721	corpus-6-train	EN	When can we tee off?
16722	corpus-6-train	EN	We'll pick you up in front of the hotel.
16723	corpus-6-test-corpus-26-train	EN	Can I have a ninety-five cent stamp?
16724	corpus-6-train	EN	Let's take your temperature. Do you have an appetite?
